ligand1_num_CDK2,abs_label_CDK2,abs_predict_CDK2,ligand1_num_PTP1B,abs_label_PTP1B,abs_predict_PTP1B,ligand1_num_Bace,abs_label_Bace,abs_predict_Bace,ligand1_num_Tyk2,abs_label_Tyk2,abs_predict_Tyk2,ligand1_num_MCL1,abs_label_MCL1,abs_predict_MCL1,ligand1_num_Thrombin,abs_label_Thrombin,abs_predict_Thrombin,ligand1_num_Jnk1,abs_label_Jnk1,abs_predict_Jnk1,ligand1_num_p38,abs_label_p38,abs_predict_p38,ligand1_num_cmet,abs_label_cmet,abs_predict_cmet,ligand1_num_cdk8,abs_label_cdk8,abs_predict_cdk8,ligand1_num_syk,abs_label_syk,abs_predict_syk,ligand1_num_shp2,abs_label_shp2,abs_predict_shp2,ligand1_num_eg5,abs_label_eg5,abs_predict_eg5,ligand1_num_hif2a,abs_label_hif2a,abs_predict_hif2a,ligand1_num_pfkfb3,abs_label_pfkfb3,abs_predict_pfkfb3,ligand1_num_tnks2,abs_label_tnks2,abs_predict_tnks2
26,6.203172496645895,6.249609885122189,23472,6.365058374375682,7.080340307390863,CAT-13k,7.137695518086024,6.672620258315341,ejm_54,7.748446784066582,7.105708040721045,35.0,6.4827935581791625,5.703657920038301,7a,6.048645067903827,6.065546103806218,18633-1,6.747697721736995,6.558595607822221,p38a_2i,7.395241232656138,7.771663206268855,lig_cmet_CHEMBL3402752_30000,4.52,7.136239075183869,lig_cdk8_23,6.57,8.110119004964828,lig_syk_CHEMBL3265003,7.93,7.182342728376389,lig_shp2_Example23,6.409999999999999,6.983546392858028,lig_eg5_CHEMBL1084143,8.7,7.928831575870514,lig_hif2a_215,7.769999999999999,8.301498977661133,lig_pfkfb3_35,7.43,6.787491625636815,lig_tnks2_5g,7.92,7.547103337883949
28,8.1752368253542,7.050056864823707,23473,6.173738700695026,5.905756404435808,CAT-13m,6.446001313240575,6.815115945621268,ejm_55,6.777131517687866,6.795850297487602,36.0,6.0192112719529565,5.891753793632586,,,,18634-1,7.351090538729833,6.845252640192788,p38a_2j,7.417316579619291,8.045239949424573,lig_cmet_CHEMBL3402753_200,6.7,7.209020865976811,lig_cdk8_24,7.540000000000001,7.507398035049438,lig_syk_CHEMBL3265004,7.959999999999999,7.317345144748688,lig_shp2_Example24,6.65,6.802083207905293,lig_eg5_CHEMBL1084431,7.19,8.020302574396133,lig_hif2a_224,7.08,7.083897736489773,lig_pfkfb3_36,5.45,6.799005548000335,lig_tnks2_5h,7.37,7.217419369459153
29,7.270147599864941,7.050105545427212,23474,6.703547027810688,6.71938661578911,CAT-13n,6.284115435510788,6.69189610539271,jmc_23,8.609385315629533,7.490552079356537,37.0,6.585811844007208,5.98523364005049,,,,18635-1,5.364309312046095,6.800317166393083,p38a_2k,7.763163682042017,8.043109350104638,lig_cmet_CHEMBL3402754_40,7.4,7.169357776165009,lig_cdk8_25,7.139999999999999,7.671133540987968,lig_syk_CHEMBL3265005,7.57,7.334679564237595,lig_shp2_Example25,6.5,7.17546490752697,lig_eg5_CHEMBL1084676,7.85,8.116051365494728,lig_hif2a_227,7.889999999999999,8.403684715747833,lig_pfkfb3_37,7.33,7.329823292136192,lig_tnks2_5i,8.85,7.36387718462944
30,7.218638456950918,6.920777486022125,23475,6.416567517289705,6.425897668487006,CAT-13o,6.284115435510788,6.853726503833071,jmc_27,8.300330458145396,7.542079335135902,38.0,5.165631189377721,5.837123807644446,,,,18636-1,5.526195189775881,7.255144698565286,p38a_2l,9.021458458941716,8.140041304577895,lig_cmet_CHEMBL3402755_4200,5.38,7.006474467635155,lig_cdk8_26,7.44,7.876289119988679,lig_syk_CHEMBL3265006,7.3,7.361897178888322,lig_shp2_Example26,6.57,7.539778799057006,lig_eg5_CHEMBL1084677,8.4,8.43631399577856,lig_hif2a_23,5.18,7.956392232894897,lig_pfkfb3_38,6.42,6.110080427765846,lig_tnks2_5j,8.12,7.808256672263146
31,7.019960334282542,6.601584741230617,23476,6.924300497442216,6.4590830640854175,CAT-17a,7.895615763820932,7.570961028917566,jmc_28,8.079576988513871,7.385456932760105,39.0,5.172989638365438,5.673177743827898,,,,18637-1,7.461467273545597,7.76268474871425,p38a_2m,8.064860090538437,8.433184319932767,lig_cmet_CHEMBL3402756_2.7,8.57,7.674788993120194,lig_cdk8_27,6.17,7.7847642902731895,lig_syk_CHEMBL3265008,7.17,7.507518702149392,lig_shp2_Example27,6.24,6.340561570465565,lig_eg5_CHEMBL1084678,8.15,8.52755194312334,lig_hif2a_231,7.35,7.653491331458092,lig_pfkfb3_39,5.28,6.312466123044491,lig_tnks2_5k,8.04,7.8142245754003525
32,7.174487763024612,7.600085725392708,23477,6.512227354130031,6.56129716280716,CAT-17b,7.373165885692986,6.865872958882586,jmc_30,8.050143192563,7.88328517345272,40.0,5.334875516095224,5.600708433365424,,,,18638-1,7.42467502860701,7.7188014399459774,p38a_2n,8.719762050445297,8.457665746112175,lig_cmet_CHEMBL3402757_6.5,8.19,7.352781502425671,lig_cdk8_28,4.52,7.913587142199278,lig_syk_CHEMBL3265009,7.55,7.564610057473184,lig_shp2_Example28,6.2,6.6010790052413935,lig_eg5_CHEMBL1084935,7.720000000000001,7.175885206520557,lig_hif2a_234,7.590000000000001,7.960479263782501,lig_pfkfb3_41,5.42,6.799364481955766,lig_tnks2_5l,7.4,7.808204621016979
,,,23479,6.7256223747738435,7.126473146116906,CAT-17c,7.255430701889506,7.1481427094180745,,,,41.0,5.246574128242614,5.431095203137,,,,18639-1,7.167129314036896,7.3066404115608155,p38a_2o,7.71901298811571,8.803841769893475,lig_cmet_CHEMBL3402758_10,8.0,7.216672099649907,lig_cdk8_29,6.74,8.173289892494678,lig_syk_CHEMBL3265010,7.43,7.569200337827207,lig_shp2_Example29,5.59,5.2654995741844175,lig_eg5_CHEMBL1085666,7.7,7.517945464760065,lig_hif2a_235,7.42,7.734818394303322,lig_pfkfb3_42,6.21,5.971060984671116,lig_tnks2_5m,9.3,7.797758369833231
,,,23480,6.416567517289705,7.367544708585912,CAT-17d,6.931658946429932,6.65520158915116,,,,42.0,6.54901959906862,5.754455853378374,,,,18652-1,7.858823518882343,7.710597203319352,p38a_2p,8.241462866243657,8.890989673335858,lig_cmet_CHEMBL3402759_5.7,8.24,7.243384015083313,lig_cdk8_30,8.52,8.03052286696434,lig_syk_CHEMBL3265011,6.33,7.562852867469192,lig_shp2_Example3,6.02,5.7058483699858185,lig_eg5_CHEMBL1085692,8.3,8.007377632766962,lig_hif2a_237,7.0,8.382945088863373,lig_pfkfb3_43,5.86,6.394186394751072,lig_tnks2_5n,7.85,8.031169386148452
,,,23482,7.365807436705268,7.492029170131856,CAT-17e,7.373165885692986,6.925621392412917,,,,43.0,5.172989638365438,5.759935880577165,,,,18658-1,7.137695518086024,7.207619871591609,p38a_2q,9.021458458941716,9.012933051784344,lig_cmet_CHEMBL3402760_1,9.0,7.6018275375366215,lig_cdk8_31,8.7,8.017025173127651,lig_syk_CHEMBL3265012,7.730000000000001,7.688854433000088,lig_shp2_Example30,6.709999999999999,6.313899456575513,lig_eg5_CHEMBL1085895,7.959999999999999,7.866909104645252,lig_hif2a_25,7.540000000000001,7.361842451065779,lig_pfkfb3_44,7.290000000000001,6.436082507014274,lig_tnks2_5o,8.82,8.289143846869468
,,,23483,7.262789150877221,7.32985546383875,CAT-17f,6.931658946429932,7.192209230198399,,,,44.0,6.379775272351116,6.167618718868096,,,,18659-1,6.968451191368521,7.159017528240961,p38a_2r,7.939766457747237,8.405007256765671,lig_cmet_CHEMBL3402761_1,9.0,7.629445975542069,lig_cdk8_32,6.959999999999999,7.595437466025352,lig_syk_CHEMBL3265013,7.19,7.703846329599619,lig_shp2_Example4,6.01,5.457332377374172,lig_eg5_CHEMBL1086409,7.24,7.935021807312966,lig_hif2a_251,7.51,7.592602695345879,lig_pfkfb3_46,5.76,6.765255845427513,lig_tnks2_5p,7.7,7.613016778171063
,,,23484,5.702797965481103,7.02136570606249,CAT-17g,7.167129314036896,6.964602774961726,,,,45.0,6.585811844007208,5.946145577108462,,,,18660-1,6.401850619314269,7.819484103863519,p38a_2s,8.1752368253542,8.705473168392487,lig_cmet_CHEMBL3402762_1,9.0,7.7776628593802455,lig_cdk8_33,8.1,7.919864541709423,lig_syk_CHEMBL3265014,7.62,7.564594454467297,lig_shp2_Example5,5.54,6.758663481712341,lig_eg5_CHEMBL1086410,8.4,6.865367539286614,lig_hif2a_252,7.12,8.022296492576599,lig_pfkfb3_47,6.11,6.136686924934387,lig_tnks2_7,6.15,7.085942108124494
,,,23485,8.101652335477024,7.223351775294715,CAT-17h,7.60127780431223,7.14074185380979,,,,46.0,5.592421230665339,5.818850403403838,,,,,,,p38a_2t,8.719762050445297,8.371540563006707,lig_cmet_CHEMBL3402763_90,7.05,6.518591854989529,lig_cdk8_34,8.15,7.92708513405919,lig_syk_CHEMBL3265015,6.95,7.701139009147883,lig_shp2_Example6,6.65,6.900199129670858,lig_eg5_CHEMBL1088740,6.38,6.606885273814202,lig_hif2a_254,7.0,7.97396274638176,lig_pfkfb3_48,5.87,5.844906469523907,lig_tnks2_8a,7.92,8.368618586599826
,,,23486,9.175985887683789,7.403540221786672,CAT-17i,6.968451191368521,6.951566796584861,,,,47.0,4.253183514900744,5.582317692911227,,,,,,,p38a_2u,9.021458458941716,9.164858582814045,lig_cmet_CHEMBL3402764_90,7.05,6.9129010493755345,lig_cdk8_35,8.4,8.049112826257943,lig_syk_CHEMBL3265016,8.57,7.168852640092373,lig_shp2_Example8,7.12,6.555061178147793,lig_eg5_CHEMBL1089056,6.92,6.642020078063011,lig_hif2a_256,7.82,7.5622259093523025,lig_pfkfb3_49,5.82,6.314519461333751,lig_tnks2_8b,8.74,8.711443652153015
,,,,,,CAT-24,8.35183960105942,7.18789085133268,,,,48.0,4.900727025819889,5.5668682747836895,,,,,,,p38a_2v,6.600528741982645,7.203662586410351,lig_cmet_CHEMBL3402765_11-charged-pKa-8.1,7.959999999999999,7.435812732100487,lig_cdk8_36,8.22,7.937902144014835,lig_syk_CHEMBL3265017,8.42,7.479853450283409,lig_shp2_Example9,6.45,6.532270533084869,lig_eg5_CHEMBL1089393,6.14,6.8298688822090625,lig_hif2a_266,7.720000000000001,8.314790622711183,lig_pfkfb3_52,7.62,6.966219017744064,lig_tnks2_8c,7.42,8.748623049199582
,,,,,,CAT-4a,5.8352500472600175,5.987537251992956,,,,49.0,6.151663353731872,6.171982444202501,,,,,,,p38a_2x,7.527693314435055,7.89378950615675,,,,lig_cdk8_37,8.4,7.983831496953964,lig_syk_CHEMBL3265018,8.2,7.492274492010475,lig_shp2_SHP099-1_Example7,7.15,6.45580150359869,lig_eg5_CHEMBL1093087,7.720000000000001,7.7394995481371875,lig_hif2a_289,8.0,7.922701565742493,lig_pfkfb3_53,5.13,7.058467698931693,lig_tnks2_8d,9.15,8.646532702386379
,,,,,,CAT-4b,7.0861863751720024,6.042542450710074,,,,50.0,6.865432905540475,6.328697588419516,,,,,,,p38a_2y,7.196563109987766,7.607210779388256,,,,lig_cdk8_38,8.3,8.034095989584923,lig_syk_CHEMBL3265019,7.9,7.504724323153496,lig_shp2_SHP836-2,4.92,6.340489657461643,lig_eg5_CHEMBL1093088,8.22,7.938607008814811,lig_hif2a_290,7.74,8.371820716381073,lig_pfkfb3_54,6.0,7.030733255386352,lig_tnks2_8e,7.51,8.736080254554748
,,,,,,CAT-4c,5.776382455358277,5.8975639252205045,,,,51.0,6.21788939462133,6.1197416016217066,,,,,,,p38a_2z,7.623353151275383,7.529718832869835,,,,lig_cdk8_39,8.4,7.96035430175066,lig_syk_CHEMBL3265020,8.07,7.176023934185506,,,,lig_eg5_CHEMBL1096002,8.15,7.699396497070789,lig_hif2a_30,7.74,7.436442813098431,lig_pfkfb3_55,7.8,7.191780201435089,lig_tnks2_8f,8.66,8.647643525838852
,,,,,,CAT-4d,6.703547027810688,6.470879594071643,,,,52.0,6.791848415663298,6.159298176443178,,,,,,,p38a_3fln,8.005992498636695,7.92204936315567,,,,lig_cdk8_40,8.15,7.983655927002429,lig_syk_CHEMBL3265021,7.980000000000001,7.596579005165259,,,,lig_eg5_CHEMBL1096003,8.7,8.269215523697437,lig_hif2a_31,6.480000000000001,6.895970816731453,lig_pfkfb3_56,7.74,7.103079813063144,,,
,,,,,,CAT-4i,6.078078863854697,6.154838425501124,,,,53.0,7.329015191766681,6.394602953767378,,,,,,,p38a_3flq,7.306939844803527,7.923962633509942,,,,lig_cdk8_41,8.22,8.023295109391212,lig_syk_CHEMBL3265022,7.909999999999999,7.438300527036191,,,,,,,lig_hif2a_336,7.2,8.066492889642715,lig_pfkfb3_57,7.68,7.349910850167274,,,
,,,,,,CAT-4j,6.63732098692123,6.136140038653151,,,,54.0,7.196563109987766,6.145966237163146,,,,,,,p38a_3flw,7.858823518882343,8.133898391027756,,,,lig_cdk8_42,8.4,8.112526163876057,lig_syk_CHEMBL3265023,7.68,7.536897880733013,,,,,,,lig_hif2a_338,7.889999999999999,8.171984092712403,lig_pfkfb3_58,6.69,6.5196483277678485,,,
,,,,,,CAT-4k,5.776382455358277,6.088170846386687,,,,56.0,6.813923762626452,6.204374291127522,,,,,,,p38a_3fly,8.403348743973442,7.397752993007012,,,,lig_cdk8_43,8.7,8.149641977667809,lig_syk_CHEMBL3265024,8.64,7.641789647340775,,,,,,,lig_hif2a_35,5.24,7.645265710175037,lig_pfkfb3_59,5.95,6.580248101890087,,,
,,,,,,CAT-4l,6.872791354528192,6.400040827154056,,,,57.0,6.652037884896666,6.0563283616062,,,,,,,p38a_3flz,6.983168089343957,7.325700344343491,,,,lig_cdk8_44,8.4,8.040393972814083,lig_syk_CHEMBL3265025,7.480000000000001,7.752470581382513,,,,,,,lig_hif2a_41,7.17,7.287686100423336,lig_pfkfb3_60,5.97,6.5891964734494675,,,
,,,,,,CAT-4m,6.73298082376156,6.334712184055582,,,,58.0,6.924300497442216,6.525570457553465,,,,,,,p38a_3fmh,7.969200253698108,7.790104627807446,,,,lig_cdk8_45,8.15,7.976966964125633,lig_syk_CHEMBL3265026,8.33,7.71510805875063,,,,,,,lig_hif2a_42,6.55,7.627682785511017,lig_pfkfb3_62,5.64,6.279341221690178,,,
,,,,,,CAT-4n,6.688830129835253,6.42020290551974,,,,60.0,6.563736497044056,6.072667803740103,,,,,,,p38a_3fmk,8.705045152469863,7.771101117332288,,,,,,,lig_syk_CHEMBL3265027,7.57,7.155682946145535,,,,,,,lig_hif2a_43,6.38,7.060769174820045,lig_pfkfb3_63,6.28,6.3963199519515035,,,
,,,,,,CAT-4o,6.902225150479064,6.529541229291693,,,,61.0,5.945626782075781,6.400352158522208,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265028,8.07,7.265494337081909,,,,,,,lig_hif2a_50,7.110000000000001,6.646139356315136,lig_pfkfb3_64,6.909999999999999,6.260254991889,,,
,,,,,,CAT-4p,7.417316579619291,6.5143926253755255,,,,62.0,5.857325394223171,6.154154607033331,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265029,8.15,7.229638280868531,,,,,,,lig_hif2a_54,6.82,7.19848732855916,lig_pfkfb3_65,6.95,6.263012516587972,,,
,,,,,,,,,,,,63.0,6.666754782872101,6.396586372828085,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265030_n,8.41,7.921678704917431,,,,,,,lig_hif2a_57,7.82,8.294605617046356,lig_pfkfb3_67,7.51,6.884628532916307,,,
,,,,,,,,,,,,64.0,6.9905265383316735,6.195749329155285,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265031,8.85,8.242614675462246,,,,,,,lig_hif2a_61,7.409999999999999,7.388982607245445,lig_pfkfb3_68,7.17,6.885260289251804,,,
,,,,,,,,,,,,65.0,6.188455598670461,6.398922189449865,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265032,8.11,8.0994771027565,,,,,,,lig_hif2a_67,7.459999999999999,7.1849774522781376,lig_pfkfb3_69,7.85,6.604564352422952,,,
,,,,,,,,,,,,66.0,6.203172496645895,6.2056436539944,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265033,8.68,8.622746517658234,,,,,,,lig_hif2a_7a,7.33,7.744208510041237,lig_pfkfb3_70,7.55,6.64221371719241,,,
,,,,,,,,,,,,67.0,5.577704332689904,6.110348073517878,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265034,8.42,8.414675351381302,,,,,,,lig_hif2a_7b,5.42,7.770196874260902,,,,,,
,,,,,,,,,,,,68.0,5.658647271554797,6.090593073641855,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265035,8.12,7.930247690677644,,,,,,,lig_hif2a_84,5.55,7.429519641965628,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265036,7.639999999999999,8.11858929783106,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lig_syk_CHEMBL3265037,9.36,8.082666345834733,,,,,,,,,,,,,,,
